ID,gender,frame,t(s),x(m),y(m)
1,2,367,12.2455789122456,1.34083,-1.91732
1,2,368,12.2789456122789,1.36615,-1.8832
1,2,369,12.3123123123123,1.38772,-1.85138
1,2,370,12.3456790123457,1.40302,-1.82261
1,2,371,12.379045712379,1.41801,-1.79402
1,2,372,12.4124124124124,1.43215,-1.76432
1,2,373,12.4457791124458,1.43028,-1.73579
1,2,374,12.4791458124791,1.44104,-1.70847
1,2,375,12.5125125125125,1.44965,-1.67889
1,2,376,12.5458792125459,1.4537,-1.65315
1,2,377,12.5792459125792,1.45934,-1.62485
1,2,378,12.6126126126126,1.47248,-1.59345
1,2,379,12.645979312646,1.48652,-1.56052
1,2,380,12.6793460126793,1.49593,-1.52652
1,2,381,12.7127127127127,1.50964,-1.49381
1,2,382,12.7460794127461,1.52823,-1.45678
1,2,383,12.7794461127794,1.55134,-1.41754
1,2,384,12.8128128128128,1.5676,-1.38005
1,2,385,12.8461795128462,1.55724,-1.35568
1,2,386,12.8795462128795,1.59185,-1.31119
1,2,387,12.9129129129129,1.58229,-1.28642
1,2,388,12.9462796129463,1.59622,-1.25106
1,2,389,12.9796463129796,1.61194,-1.21539
1,2,390,13.013013013013,1.61725,-1.18613
1,2,391,13.0463797130464,1.62664,-1.15365
1,2,392,13.0797464130797,1.64573,-1.11369
1,2,393,13.1131131131131,1.64376,-1.08651
1,2,394,13.1464798131465,1.64612,-1.05511
1,2,395,13.1798465131798,1.64518,-1.02885
1,2,396,13.2132132132132,1.65168,-0.996267
1,2,397,13.2465799132466,1.65495,-0.965835
1,2,398,13.2799466132799,1.65196,-0.9366
1,2,399,13.3133133133133,1.64816,-0.905506
1,2,400,13.3466800133467,1.67124,-0.860144
1,2,401,13.38004671338,1.66914,-0.828098
1,2,402,13.4134134134134,1.6695,-0.792009
1,2,403,13.4467801134468,1.67412,-0.756295
1,2,404,13.4801468134801,1.67027,-0.723895
1,2,405,13.5135135135135,1.66901,-0.689166
1,2,406,13.5468802135469,1.66834,-0.656636
1,2,407,13.5802469135802,1.67757,-0.616568
1,2,408,13.6136136136136,1.68211,-0.581263
1,2,409,13.646980313647,1.66789,-0.556999
1,2,410,13.6803470136803,1.65425,-0.53303
1,2,411,13.7137137137137,1.65564,-0.50072
1,2,412,13.7470804137471,1.67249,-0.458821
1,2,413,13.7804471137804,1.69127,-0.41429
1,2,414,13.8138138138138,1.69461,-0.381435
1,2,415,13.8471805138472,1.69009,-0.35228
1,2,416,13.8805472138805,1.69086,-0.320646
1,2,417,13.9139139139139,1.69442,-0.287453
1,2,418,13.9472806139473,1.70706,-0.245188
1,2,419,13.9806473139806,1.72276,-0.199823
1,2,420,14.014014014014,1.73671,-0.157254
1,2,421,14.0473807140474,1.73238,-0.138895
1,2,422,14.0807474140807,1.72638,-0.104587
1,2,423,14.1141141141141,1.73091,-0.0654377
1,2,424,14.1474808141475,1.72658,-0.03083
1,2,425,14.1808475141808,1.73318,0.0126129
1,2,426,14.2142142142142,1.75651,0.0471539
1,2,427,14.2475809142476,1.75485,0.0846247
1,2,428,14.2809476142809,1.76449,0.131818
1,2,429,14.3143143143143,1.75857,0.163917
1,2,430,14.3476810143477,1.75542,0.199299
1,2,431,14.381047714381,1.75313,0.231489
1,2,432,14.4144144144144,1.75435,0.270324
1,2,433,14.4477811144478,1.74527,0.302744
1,2,434,14.4811478144811,1.73726,0.333819
1,2,435,14.5145145145145,1.72882,0.369761
1,2,436,14.5478812145479,1.72254,0.40491
1,2,437,14.5812479145812,1.71598,0.440548
