ID,gender,frame,t(s),x(m),y(m),markerID
3,1,119,4.76,1.7097,1.4235,30
3,1,120,4.8,1.7571,1.4275,30
3,1,121,4.84,1.8046,1.4307,30
3,1,122,4.88,1.8507,1.432,30
3,1,123,4.92,1.8978,1.4315,30
3,1,124,4.96,1.945,1.4294,30
3,1,125,5.0,1.9923,1.4246,30
3,1,126,5.04,2.0392,1.4186,30
3,1,127,5.08,2.0855,1.4126,30
3,1,128,5.12,2.1347,1.4084,30
3,1,129,5.16,2.1827,1.4052,30
3,1,130,5.2,2.2334,1.4098,30
3,1,131,5.24,2.2834,1.4146,30
3,1,132,5.28,2.3307,1.4175,30
3,1,133,5.32,2.377,1.4188,30
3,1,134,5.36,2.4223,1.4202,30
3,1,135,5.4,2.4671,1.4197,30
3,1,136,5.44,2.514,1.4196,30
3,1,137,5.48,2.5577,1.4174,30
3,1,138,5.52,2.6044,1.4142,30
3,1,139,5.56,2.6518,1.4079,30
3,1,140,5.6,2.6998,1.4024,30
3,1,141,5.64,2.7515,1.3984,30
3,1,142,5.68,2.8081,1.3996,30
3,1,143,5.72,2.8622,1.405,30
3,1,144,5.76,2.9133,1.4091,30
3,1,145,5.8,2.9634,1.4124,30
3,1,146,5.84,3.0118,1.4155,30
3,1,147,5.88,3.0593,1.417,30
3,1,148,5.92,3.1048,1.416,30
3,1,149,5.96,3.1505,1.4153,30
3,1,150,6.0,3.1948,1.4114,30
3,1,151,6.04,3.2395,1.4069,30
3,1,152,6.08,3.2828,1.4003,30
3,1,153,6.12,3.3247,1.395,30
3,1,154,6.16,3.3674,1.3897,30
3,1,155,6.2,3.409,1.3882,30
4,1,101,4.04,-0.5223,1.3869,22
4,1,102,4.08,-0.4982,1.3903,22
4,1,103,4.12,-0.4717,1.3935,22
4,1,104,4.16,-0.4439,1.3929,22
4,1,105,4.2,-0.4144,1.3932,22
4,1,106,4.24,-0.3831,1.3802,22
4,1,107,4.28,-0.3474,1.3725,22
4,1,108,4.32,-0.3144,1.3642,22
4,1,109,4.36,-0.2777,1.3599,22
4,1,110,4.4,-0.2361,1.3625,22
4,1,111,4.44,-0.1968,1.3693,22
4,1,112,4.48,-0.1553,1.3756,22
4,1,113,4.52,-0.1152,1.3822,22
4,1,114,4.56,-0.0737,1.3865,22
4,1,115,4.6,-0.0327,1.3899,22
4,1,116,4.64,0.0133,1.3872,22
4,1,117,4.68,0.0583,1.3843,22
4,1,118,4.72,0.1106,1.3741,22
4,1,119,4.76,0.1555,1.3675,22
4,1,120,4.8,0.2033,1.3598,22
4,1,121,4.84,0.2493,1.3571,22
4,1,122,4.88,0.299,1.3589,22
4,1,123,4.92,0.3466,1.3644,22
4,1,124,4.96,0.3929,1.3699,22
4,1,125,5.0,0.4444,1.3794,22
4,1,126,5.04,0.4964,1.3807,22
4,1,127,5.08,0.5475,1.3856,22
4,1,128,5.12,0.6024,1.3784,22
4,1,129,5.16,0.655,1.3752,22
4,1,130,5.2,0.7091,1.3667,22
4,1,131,5.24,0.7592,1.3554,22
4,1,132,5.28,0.8099,1.3464,22
4,1,133,5.32,0.859,1.342,22
4,1,134,5.36,0.9106,1.3414,22
4,1,135,5.4,0.9609,1.3507,22
4,1,136,5.44,1.0098,1.3564,22
4,1,137,5.48,1.0594,1.3595,22
4,1,138,5.52,1.1093,1.3625,22
4,1,139,5.56,1.1588,1.3623,22
4,1,140,5.6,1.2098,1.3606,22
4,1,141,5.64,1.2599,1.3536,22
4,1,142,5.68,1.3126,1.3427,22
4,1,143,5.72,1.362,1.3342,22
4,1,144,5.76,1.4109,1.3306,22
4,1,145,5.8,1.4609,1.3302,22
4,1,146,5.84,1.5168,1.3333,22
4,1,147,5.88,1.5656,1.3371,22
4,1,148,5.92,1.6162,1.3451,22
