ID,gender,frame,t(s),x(m),y(m),markerID
6,2,1700,68.0,2.0137,1.5735,5
6,2,1701,68.04,2.0592,1.575,5
6,2,1702,68.08,2.1059,1.5714,5
6,2,1703,68.12,2.1542,1.5632,5
6,2,1704,68.16,2.2046,1.5532,5
6,2,1705,68.2,2.2573,1.5433,5
6,2,1706,68.24,2.3119,1.5358,5
6,2,1707,68.28,2.3687,1.5321,5
6,2,1708,68.32,2.4282,1.5329,5
6,2,1709,68.36,2.4855,1.5383,5
6,2,1710,68.4,2.5413,1.5472,5
6,2,1711,68.44,2.5947,1.5575,5
6,2,1712,68.48,2.6454,1.5684,5
6,2,1713,68.52,2.6938,1.5786,5
6,2,1714,68.56,2.7408,1.585,5
6,2,1715,68.6,2.7874,1.5867,5
6,2,1716,68.64,2.8337,1.5825,5
6,2,1717,68.68,2.8807,1.5743,5
6,2,1718,68.72,2.9281,1.5632,5
6,2,1719,68.76,2.9753,1.5514,5
6,2,1720,68.8,3.0223,1.5415,5
6,2,1721,68.84,3.0684,1.5343,5
6,2,1722,68.88,3.1129,1.5301,5
6,2,1723,68.92,3.1558,1.5282,5
6,2,1724,68.96,3.1973,1.5287,5
6,2,1725,69.0,3.2366,1.5334,5
6,2,1726,69.04,3.2765,1.5415,5
7,2,2018,80.72,-0.0752,1.5972,7
7,2,2019,80.76,-0.0217,1.6025,7
7,2,2020,80.8,0.0318,1.6064,7
7,2,2021,80.84,0.0842,1.608,7
7,2,2022,80.88,0.1366,1.6074,7
7,2,2023,80.92,0.1889,1.6041,7
7,2,2024,80.96,0.2422,1.5984,7
7,2,2025,81.0,0.2962,1.5913,7
7,2,2026,81.04,0.3514,1.5848,7
7,2,2027,81.08,0.4082,1.5802,7
7,2,2028,81.12,0.465,1.579,7
7,2,2029,81.16,0.5228,1.583,7
7,2,2030,81.2,0.5785,1.5893,7
7,2,2031,81.24,0.6321,1.5974,7
7,2,2032,81.28,0.6839,1.6069,7
7,2,2033,81.32,0.7345,1.6156,7
7,2,2034,81.36,0.784,1.621,7
7,2,2035,81.4,0.8324,1.6226,7
7,2,2036,81.44,0.8809,1.6202,7
7,2,2037,81.48,0.9303,1.6141,7
7,2,2038,81.52,0.9802,1.6056,7
7,2,2039,81.56,1.0316,1.5967,7
