ID,gender,frame,t(s),x(m),y(m),markerID
1,1,374,14.96,4.648,2.3156,941
1,1,375,15.0,4.6434,2.3726,941
1,1,376,15.04,4.6331,2.4335,941
1,1,377,15.08,4.6256,2.4833,941
1,1,378,15.12,4.6106,2.542,941
1,1,379,15.16,4.6042,2.5943,941
1,1,380,15.2,4.6023,2.6484,941
1,1,381,15.24,4.6017,2.6968,941
1,1,382,15.28,4.6044,2.7456,941
1,1,383,15.32,4.6156,2.7961,941
1,1,384,15.36,4.6281,2.8443,941
1,1,385,15.4,4.6258,2.894,941
1,1,386,15.44,4.634,2.94,941
1,1,387,15.48,4.6257,2.9807,941
1,1,388,15.52,4.636,3.0418,941
1,1,389,15.56,4.6342,3.0926,941
1,1,390,15.6,4.631,3.1455,941
1,1,391,15.64,4.6274,3.1966,941
1,1,392,15.68,4.6304,3.2516,941
1,1,393,15.72,4.6456,3.3022,941
1,1,394,15.76,4.6533,3.3516,941
1,1,395,15.8,4.6643,3.402,941
1,1,396,15.84,4.6561,3.4402,941
1,1,397,15.88,4.6726,3.4912,941
1,1,398,15.92,4.6598,3.5359,941
1,1,399,15.96,4.656,3.5788,941
1,1,400,16.0,4.6612,3.6136,941
1,1,401,16.04,4.6367,3.6756,941
1,1,402,16.08,4.6286,3.7088,941
1,1,403,16.12,4.6013,3.7657,941
1,1,404,16.16,4.5804,3.8194,941
1,1,405,16.2,4.5577,3.8601,941
1,1,406,16.24,4.5436,3.907,941
1,1,407,16.28,4.5093,3.9493,941
1,1,408,16.32,4.5108,3.9918,941
1,1,409,16.36,4.4855,4.0322,941
1,1,410,16.4,4.4652,4.082,941
1,1,411,16.44,4.4728,4.1342,941
1,1,412,16.48,4.4677,4.1634,941
1,1,413,16.52,4.4626,4.1931,941
1,1,414,16.56,4.4342,4.2408,941
1,1,415,16.6,4.3999,4.3096,941
1,1,416,16.64,4.3785,4.356,941
1,1,417,16.68,4.368,4.399,941
1,1,418,16.72,4.336,4.4573,941
1,1,419,16.76,4.3216,4.5042,941
1,1,420,16.8,4.3134,4.5332,941
1,1,421,16.84,4.301,4.5596,941
1,1,422,16.88,4.2968,4.5832,941
1,1,423,16.92,4.2926,4.6072,941
1,1,424,16.96,4.2825,4.6484,941
1,1,425,17.0,4.2725,4.6903,941
1,1,426,17.04,4.2631,4.7451,941
1,1,427,17.08,4.2582,4.7935,941
1,1,428,17.12,4.2469,4.8265,941
1,1,429,17.16,4.2256,4.8728,941
1,1,430,17.2,4.2004,4.9176,941
1,1,431,17.24,4.1574,4.968,941
1,1,432,17.28,4.1375,5.0024,941
1,1,433,17.32,4.1028,5.0423,941
1,1,434,17.36,4.042,5.0807,941
1,1,435,17.4,4.0123,5.1134,941
1,1,436,17.44,3.9672,5.1534,941
1,1,437,17.48,3.9339,5.1859,941
1,1,438,17.52,3.8895,5.2191,941
1,1,439,17.56,3.8499,5.2564,941
1,1,440,17.6,3.8408,5.277,941
1,1,441,17.64,3.8095,5.3065,941
1,1,442,17.68,3.782,5.3327,941
1,1,443,17.72,3.7638,5.3583,941
1,1,444,17.76,3.737,5.3797,941
1,1,445,17.8,3.7037,5.4176,941
1,1,446,17.84,3.6702,5.4451,941
1,1,447,17.88,3.6424,5.4731,941
1,1,448,17.92,3.5993,5.5008,941
1,1,449,17.96,3.5562,5.5285,941
1,1,450,18.0,3.5239,5.5515,941
1,1,451,18.04,3.4926,5.5928,941
1,1,452,18.08,3.4575,5.6253,941
1,1,453,18.12,3.4309,5.651,941
1,1,454,18.16,3.3961,5.6773,941
1,1,455,18.2,3.3476,5.6956,941
1,1,456,18.24,3.3122,5.7073,941
1,1,457,18.28,3.2786,5.7238,941
1,1,458,18.32,3.2305,5.7454,941
1,1,459,18.36,3.1947,5.7532,941
1,1,460,18.4,3.1505,5.7507,941
1,1,461,18.44,3.1079,5.7477,941
1,1,462,18.48,3.0627,5.7392,941
1,1,463,18.52,3.0252,5.7364,941
1,1,464,18.56,2.9872,5.7271,941
1,1,465,18.6,2.9366,5.7075,941
1,1,466,18.64,2.9115,5.7196,941
1,1,467,18.68,2.8719,5.703,941
1,1,468,18.72,2.8342,5.6866,941
1,1,469,18.76,2.7979,5.6724,941
1,1,470,18.8,2.7652,5.6532,941
1,1,471,18.84,2.7309,5.6421,941
1,1,472,18.88,2.6934,5.6291,941
1,1,473,18.92,2.6547,5.6159,941
1,1,474,18.96,2.589,5.5832,941
1,1,475,19.0,2.5467,5.5704,941
1,1,476,19.04,2.5053,5.5547,941
1,1,477,19.08,2.4487,5.5392,941
1,1,478,19.12,2.3957,5.5231,941
1,1,479,19.16,2.3412,5.5069,941
1,1,480,19.2,2.297,5.4774,941
1,1,481,19.24,2.2423,5.4649,941
1,1,482,19.28,2.1906,5.453,941
1,1,483,19.32,2.1484,5.4294,941
1,1,484,19.36,2.0978,5.4005,941
1,1,485,19.4,2.0657,5.3743,941
1,1,486,19.44,2.0273,5.3366,941
1,1,487,19.48,1.9926,5.3092,941
1,1,488,19.52,1.9641,5.2827,941
1,1,489,19.56,1.9289,5.2483,941
1,1,490,19.6,1.8957,5.2108,941
1,1,491,19.64,1.8607,5.1746,941
1,1,492,19.68,1.8373,5.139,941
1,1,493,19.72,1.8228,5.1251,941
1,1,494,19.76,1.799,5.0796,941
1,1,495,19.8,1.7766,5.0383,941
1,1,496,19.84,1.7546,4.9983,941
1,1,497,19.88,1.7137,4.9348,941
1,1,498,19.92,1.7021,4.905,941
1,1,499,19.96,1.6805,4.8704,941
1,1,500,20.0,1.6571,4.8348,941
1,1,501,20.04,1.6249,4.7776,941
1,1,502,20.08,1.6051,4.738,941
1,1,503,20.12,1.5902,4.6923,941
1,1,504,20.16,1.5562,4.6508,941
1,1,505,20.2,1.529,4.6057,941
1,1,506,20.24,1.513,4.564,941
1,1,507,20.28,1.4799,4.5203,941
1,1,508,20.32,1.4623,4.4824,941
1,1,509,20.36,1.4324,4.4425,941
1,1,510,20.4,1.3905,4.4185,941
1,1,511,20.44,1.3794,4.375,941
1,1,512,20.48,1.3681,4.3358,941
1,1,513,20.52,1.3817,4.2771,941
1,1,514,20.56,1.3598,4.2472,941
1,1,515,20.6,1.3699,4.2115,941
1,1,516,20.64,1.3678,4.1686,941
1,1,517,20.68,1.3654,4.133,941
1,1,518,20.72,1.3463,4.0838,941
1,1,519,20.76,1.3483,4.0444,941
1,1,520,20.8,1.3468,4.0084,941
1,1,521,20.84,1.3563,3.9674,941
1,1,522,20.88,1.3553,3.9333,941
1,1,523,20.92,1.3633,3.8861,941
1,1,524,20.96,1.3698,3.8438,941
1,1,525,21.0,1.381,3.793,941
1,1,526,21.04,1.3886,3.7495,941
1,1,527,21.08,1.3922,3.709,941
1,1,528,21.12,1.4046,3.6596,941
1,1,529,21.16,1.4165,3.6183,941
1,1,530,21.2,1.4248,3.5963,941
1,1,531,21.24,1.4031,3.5395,941
1,1,532,21.28,1.4117,3.4944,941
1,1,533,21.32,1.4133,3.4574,941
1,1,534,21.36,1.4138,3.4173,941
1,1,535,21.4,1.4095,3.3672,941
1,1,536,21.44,1.4,3.3272,941
1,1,537,21.48,1.3817,3.2641,941
1,1,538,21.52,1.3702,3.2199,941
1,1,539,21.56,1.3768,3.1813,941
1,1,540,21.6,1.3677,3.1394,941
1,1,541,21.64,1.3652,3.0978,941
1,1,542,21.68,1.3786,3.044,941
1,1,543,21.72,1.3639,3.0035,941
1,1,544,21.76,1.3746,2.9623,941
1,1,545,21.8,1.3802,2.9211,941
1,1,546,21.84,1.3852,2.8828,941
1,1,547,21.88,1.3838,2.8465,941
1,1,548,21.92,1.3874,2.8062,941
1,1,549,21.96,1.413,2.7656,941
1,1,550,22.0,1.414,2.732,941
1,1,551,22.04,1.4243,2.6875,941
1,1,552,22.08,1.4387,2.6594,941
1,1,553,22.12,1.453,2.623,941
1,1,554,22.16,1.4639,2.5778,941
1,1,555,22.2,1.4933,2.5391,941
1,1,556,22.24,1.4992,2.4918,941
1,1,557,22.28,1.5206,2.4489,941
1,1,558,22.32,1.5321,2.4188,941
1,1,559,22.36,1.5375,2.3941,941
1,1,560,22.4,1.5397,2.3597,941
1,1,561,22.44,1.5484,2.3319,941
1,1,562,22.48,1.553,2.2944,941
1,1,563,22.52,1.5482,2.2553,941
1,1,564,22.56,1.55,2.2365,941
1,1,565,22.6,1.5454,2.2048,941
1,1,566,22.64,1.548,2.1717,941
1,1,567,22.68,1.5308,2.1415,941
1,1,568,22.72,1.521,2.1046,941
1,1,569,22.76,1.5121,2.0762,941
1,1,570,22.8,1.4962,2.0309,941
1,1,571,22.84,1.4795,1.9947,941
1,1,572,22.88,1.4732,1.9633,941
1,1,573,22.92,1.4666,1.9141,941
1,1,574,22.96,1.441,1.883,941
1,1,575,23.0,1.4333,1.8754,941
1,1,576,23.04,1.4302,1.8318,941
1,1,577,23.08,1.4264,1.8028,941
1,1,578,23.12,1.4318,1.7972,941
1,1,579,23.16,1.4213,1.788,941
1,1,580,23.2,1.4123,1.7678,941
1,1,581,23.24,1.4227,1.7727,941
1,1,582,23.28,1.427,1.7595,941
1,1,583,23.32,1.426,1.7617,941
1,1,584,23.36,1.4259,1.7682,941
1,1,585,23.4,1.4274,1.7766,941
1,1,586,23.44,1.4289,1.7746,941
1,1,587,23.48,1.4307,1.7811,941
1,1,588,23.52,1.4166,1.7769,941
1,1,589,23.56,1.4192,1.7757,941
1,1,590,23.6,1.4202,1.7658,941
1,1,591,23.64,1.4197,1.761,941
1,1,592,23.68,1.423,1.751,941
1,1,593,23.72,1.422,1.7435,941
1,1,594,23.76,1.4168,1.723,941
1,1,595,23.8,1.4203,1.7176,941
1,1,596,23.84,1.4385,1.6884,941
1,1,597,23.88,1.429,1.691,941
1,1,598,23.92,1.4271,1.6814,941
1,1,599,23.96,1.4391,1.6503,941
1,1,600,24.0,1.445,1.6374,941
1,1,601,24.04,1.4447,1.6228,941
1,1,602,24.08,1.4453,1.6156,941
1,1,603,24.12,1.4609,1.5946,941
1,1,604,24.16,1.4558,1.584,941
1,1,605,24.2,1.4559,1.573,941
1,1,606,24.24,1.4508,1.5678,941
1,1,607,24.28,1.4509,1.5569,941
1,1,608,24.32,1.4533,1.536,941
1,1,609,24.36,1.4564,1.5402,941
1,1,610,24.4,1.4565,1.5347,941
1,1,611,24.44,1.4439,1.5343,941
1,1,612,24.48,1.4419,1.5213,941
1,1,613,24.52,1.4463,1.5079,941
1,1,614,24.56,1.4296,1.5011,941
1,1,615,24.6,1.4308,1.4868,941
1,1,616,24.64,1.4362,1.481,941
1,1,617,24.68,1.4324,1.4778,941
1,1,618,24.72,1.4194,1.4743,941
1,1,619,24.76,1.4205,1.4709,941
1,1,620,24.8,1.419,1.4649,941
1,1,621,24.84,1.426,1.4596,941
1,1,622,24.88,1.4169,1.4662,941
1,1,623,24.92,1.4169,1.4662,941
1,1,624,24.96,1.4207,1.4599,941
1,1,625,25.0,1.4142,1.468,941
1,1,626,25.04,1.4174,1.4722,941
1,1,627,25.08,1.4174,1.4722,941
1,1,628,25.12,1.4299,1.4792,941
1,1,629,25.16,1.4299,1.4792,941
1,1,630,25.2,1.452,1.4802,941
1,1,631,25.24,1.4466,1.4914,941
1,1,632,25.28,1.4523,1.495,941
1,1,633,25.32,1.4677,1.4903,941
1,1,634,25.36,1.458,1.4996,941
1,1,635,25.4,1.4686,1.4979,941
1,1,636,25.44,1.4759,1.5019,941
1,1,637,25.48,1.4791,1.5039,941
1,1,638,25.52,1.5046,1.4938,941
1,1,639,25.56,1.5098,1.4935,941
1,1,640,25.6,1.5152,1.4877,941
1,1,641,25.64,1.526,1.4761,941
1,1,642,25.68,1.5143,1.4801,941
1,1,643,25.72,1.5238,1.4774,941
1,1,644,25.76,1.5219,1.4676,941
1,1,645,25.8,1.5208,1.4654,941
1,1,646,25.84,1.5242,1.4553,941
1,1,647,25.88,1.5159,1.4437,941
1,1,648,25.92,1.5214,1.4324,941
1,1,649,25.96,1.5211,1.4142,941
1,1,650,26.0,1.5165,1.4051,941
1,1,651,26.04,1.5094,1.3846,941
1,1,652,26.08,1.5023,1.3651,941
1,1,653,26.12,1.5111,1.348,941
1,1,654,26.16,1.5131,1.3535,941
1,1,655,26.2,1.5082,1.327,941
1,1,656,26.24,1.5146,1.3235,941
1,1,657,26.28,1.5224,1.3021,941
1,1,658,26.32,1.5217,1.2766,941
1,1,659,26.36,1.54,1.26,941
1,1,660,26.4,1.5382,1.2424,941
1,1,661,26.44,1.546,1.2208,941
1,1,662,26.48,1.5515,1.2094,941
1,1,663,26.52,1.5624,1.192,941
1,1,664,26.56,1.5883,1.176,941
1,1,665,26.6,1.5948,1.1678,941
1,1,666,26.64,1.6084,1.1531,941
1,1,667,26.68,1.6412,1.1383,941
1,1,668,26.72,1.641,1.1232,941
1,1,669,26.76,1.6742,1.1178,941
1,1,670,26.8,1.6959,1.1053,941
1,1,671,26.84,1.7249,1.0761,941
1,1,672,26.88,1.7435,1.0593,941
1,1,673,26.92,1.7826,1.0414,941
1,1,674,26.96,1.8014,1.0153,941
1,1,675,27.0,1.8374,0.995,941
1,1,676,27.04,1.8746,0.9724,941
1,1,677,27.08,1.9002,0.9414,941
1,1,678,27.12,1.9387,0.9164,941
1,1,679,27.16,1.9717,0.8973,941
1,1,680,27.2,2.008,0.8768,941
1,1,681,27.24,2.0489,0.8526,941
1,1,682,27.28,2.0887,0.8307,941
1,1,683,27.32,2.105,0.7977,941
1,1,684,27.36,2.142,0.7622,941
1,1,685,27.4,2.1988,0.731,941
1,1,686,27.44,2.2222,0.6835,941
1,1,687,27.48,2.2708,0.6579,941
1,1,688,27.52,2.3066,0.6261,941
1,1,689,27.56,2.3583,0.5972,941
1,1,690,27.6,2.4036,0.5652,941
1,1,691,27.64,2.432,0.563,941
1,1,692,27.68,2.4774,0.5463,941
1,1,693,27.72,2.5267,0.5336,941
1,1,694,27.76,2.5657,0.5309,941
1,1,695,27.8,2.5772,0.5312,941
1,1,696,27.84,2.6199,0.5262,941
1,1,697,27.88,2.6677,0.5292,941
1,1,698,27.92,2.7203,0.5256,941
1,1,699,27.96,2.7585,0.5341,941
1,1,700,28.0,2.8035,0.5297,941
1,1,701,28.04,2.8455,0.5176,941
1,1,702,28.08,2.9021,0.5079,941
1,1,703,28.12,2.9305,0.5001,941
1,1,704,28.16,2.9814,0.4967,941
1,1,705,28.2,3.0204,0.5057,941
1,1,706,28.24,3.0654,0.5085,941
1,1,707,28.28,3.1047,0.5117,941
1,1,708,28.32,3.1482,0.5195,941
1,1,709,28.36,3.1872,0.5299,941
1,1,710,28.4,3.2269,0.5399,941
1,1,711,28.44,3.2724,0.554,941
1,1,712,28.48,3.3173,0.5617,941
1,1,713,28.52,3.3718,0.5674,941
1,1,714,28.56,3.4244,0.578,941
1,1,715,28.6,3.4756,0.5805,941
1,1,716,28.64,3.5322,0.5885,941
1,1,717,28.68,3.577,0.6031,941
1,1,718,28.72,3.625,0.6222,941
1,1,719,28.76,3.6771,0.6286,941
1,1,720,28.8,3.6993,0.6596,941
1,1,721,28.84,3.7496,0.6798,941
1,1,722,28.88,3.7712,0.7156,941
1,1,723,28.92,3.8083,0.7463,941
1,1,724,28.96,3.8454,0.7907,941
1,1,725,29.0,3.8644,0.824,941
1,1,726,29.04,3.8859,0.8699,941
1,1,727,29.08,3.9186,0.911,941
1,1,728,29.12,3.9522,0.9537,941
1,1,729,29.16,3.9807,0.9822,941
1,1,730,29.2,4.0149,1.0154,941
1,1,731,29.24,4.0459,1.0404,941
1,1,732,29.28,4.0806,1.076,941
1,1,733,29.32,4.1044,1.1105,941
1,1,734,29.36,4.1373,1.1367,941
1,1,735,29.4,4.161,1.177,941
1,1,736,29.44,4.201,1.2105,941
1,1,737,29.48,4.2216,1.253,941
1,1,738,29.52,4.2418,1.2926,941
1,1,739,29.56,4.2689,1.3329,941
1,1,740,29.6,4.3011,1.3786,941
1,1,741,29.64,4.3302,1.4208,941
1,1,742,29.68,4.37,1.469,941
1,1,743,29.72,4.4098,1.5024,941
1,1,744,29.76,4.4437,1.5508,941
1,1,745,29.8,4.4803,1.5798,941
1,1,746,29.84,4.5066,1.6104,941
1,1,747,29.88,4.5286,1.6541,941
1,1,748,29.92,4.5424,1.698,941
1,1,749,29.96,4.5668,1.7419,941
1,1,750,30.0,4.5679,1.7867,941
1,1,751,30.04,4.5839,1.8365,941
1,1,752,30.08,4.5861,1.886,941
1,1,753,30.12,4.6016,1.9411,941
1,1,754,30.16,4.5954,1.9953,941
1,1,755,30.2,4.604,2.0467,941
1,1,756,30.24,4.6052,2.0953,941
1,1,757,30.28,4.618,2.1465,941
1,1,758,30.32,4.637,2.1918,941
1,1,759,30.36,4.6436,2.2186,941
1,1,760,30.4,4.6679,2.2629,941
1,1,761,30.44,4.6845,2.3081,941
1,1,762,30.48,4.695,2.3563,941
1,1,763,30.52,4.6993,2.3908,941
1,1,764,30.56,4.7098,2.4402,941
1,1,765,30.6,4.7144,2.4921,941
1,1,766,30.64,4.7182,2.5369,941
1,1,767,30.68,4.7258,2.5867,941
1,1,768,30.72,4.7384,2.6379,941
1,1,769,30.76,4.7536,2.6821,941
1,1,770,30.8,4.7634,2.728,941
1,1,771,30.84,4.7798,2.7769,941
1,1,772,30.88,4.7888,2.8194,941
1,1,773,30.92,4.8002,2.8716,941
1,1,774,30.96,4.8072,2.915,941
1,1,775,31.0,4.8133,2.9628,941
1,1,776,31.04,4.8243,3.0099,941
1,1,777,31.08,4.8189,3.0551,941
1,1,778,31.12,4.8148,3.0912,941
1,1,779,31.16,4.7953,3.1424,941
1,1,780,31.2,4.7855,3.1891,941
1,1,781,31.24,4.7691,3.2386,941
1,1,782,31.28,4.7569,3.2854,941
1,1,783,31.32,4.7564,3.3462,941
1,1,784,31.36,4.7303,3.3929,941
1,1,785,31.4,4.7166,3.4377,941
1,1,786,31.44,4.7151,3.4824,941
1,1,787,31.48,4.7117,3.5245,941
1,1,788,31.52,4.7134,3.5664,941
1,1,789,31.56,4.7166,3.6077,941
1,1,790,31.6,4.718,3.6576,941
1,1,791,31.64,4.7107,3.6966,941
1,1,792,31.68,4.7024,3.7374,941
1,1,793,31.72,4.6972,3.7887,941
1,1,794,31.76,4.6891,3.8458,941
1,1,795,31.8,4.6731,3.8961,941
1,1,796,31.84,4.6706,3.9448,941
1,1,797,31.88,4.6667,3.9967,941
1,1,798,31.92,4.6664,4.0509,941
1,1,799,31.96,4.6718,4.0975,941
1,1,800,32.0,4.6657,4.1525,941
1,1,801,32.04,4.6605,4.2026,941
1,1,802,32.08,4.6547,4.245,941
1,1,803,32.12,4.6384,4.2791,941
1,1,804,32.16,4.6294,4.317,941
1,1,805,32.2,4.6186,4.3661,941
1,1,806,32.24,4.5946,4.3984,941
1,1,807,32.28,4.5715,4.4481,941
1,1,808,32.32,4.5526,4.4876,941
1,1,809,32.36,4.5232,4.5308,941
1,1,810,32.4,4.4974,4.5666,941
1,1,811,32.44,4.4633,4.616,941
1,1,812,32.48,4.4318,4.6598,941
1,1,813,32.52,4.4072,4.6994,941
1,1,814,32.56,4.3798,4.7301,941
1,1,815,32.6,4.3522,4.7636,941
1,1,816,32.64,4.3224,4.798,941
1,1,817,32.68,4.309,4.8422,941
1,1,818,32.72,4.2789,4.8686,941
1,1,819,32.76,4.2696,4.9022,941
1,1,820,32.8,4.2468,4.951,941
1,1,821,32.84,4.2234,4.9729,941
1,1,822,32.88,4.1953,5.0135,941
1,1,823,32.92,4.1591,5.0507,941
1,1,824,32.96,4.1137,5.0988,941
1,1,825,33.0,4.0955,5.1339,941
1,1,826,33.04,4.0551,5.177,941
1,1,827,33.08,4.0352,5.22,941
1,1,828,33.12,4.0094,5.2558,941
1,1,829,33.16,3.9566,5.2879,941
1,1,830,33.2,3.9446,5.3345,941
1,1,831,33.24,3.891,5.353,941
1,1,832,33.28,3.8566,5.3796,941
1,1,833,33.32,3.8169,5.4182,941
1,1,834,33.36,3.7818,5.4311,941
1,1,835,33.4,3.743,5.4393,941
1,1,836,33.44,3.6926,5.4734,941
1,1,837,33.48,3.6505,5.4821,941
1,1,838,33.52,3.6069,5.4802,941
1,1,839,33.56,3.5583,5.4924,941
1,1,840,33.6,3.5147,5.4915,941
1,1,841,33.64,3.4694,5.5036,941
1,1,842,33.68,3.4181,5.5132,941
1,1,843,33.72,3.3729,5.5207,941
1,1,844,33.76,3.3391,5.5266,941
1,1,845,33.8,3.3043,5.5346,941
1,1,846,33.84,3.2596,5.5462,941
1,1,847,33.88,3.2271,5.5555,941
1,1,848,33.92,3.1903,5.5606,941
1,1,849,33.96,3.145,5.5652,941
1,1,850,34.0,3.1035,5.5754,941
1,1,851,34.04,3.0638,5.5814,941
1,1,852,34.08,3.0153,5.5845,941
1,1,853,34.12,2.9734,5.596,941
1,1,854,34.16,2.9183,5.6032,941
1,1,855,34.2,2.8627,5.6057,941
1,1,856,34.24,2.8148,5.6102,941
1,1,857,34.28,2.7785,5.6171,941
1,1,858,34.32,2.7286,5.6164,941
1,1,859,34.36,2.6835,5.6126,941
1,1,860,34.4,2.6533,5.609,941
1,1,861,34.44,2.6137,5.5961,941
1,1,862,34.48,2.5636,5.5835,941
1,1,863,34.52,2.536,5.5757,941
1,1,864,34.56,2.4928,5.5576,941
1,1,865,34.6,2.4512,5.5423,941
1,1,866,34.64,2.4002,5.5169,941
1,1,867,34.68,2.3676,5.5035,941
1,1,868,34.72,2.3271,5.4757,941
1,1,869,34.76,2.2834,5.4479,941
1,1,870,34.8,2.2388,5.4225,941
1,1,871,34.84,2.2033,5.395,941
1,1,872,34.88,2.169,5.3691,941
1,1,873,34.92,2.1411,5.348,941
1,1,874,34.96,2.1072,5.325,941
1,1,875,35.0,2.0713,5.3006,941
1,1,876,35.04,2.0333,5.2739,941
1,1,877,35.08,2.01,5.2435,941
1,1,878,35.12,1.952,5.2139,941
1,1,879,35.16,1.9099,5.1829,941
1,1,880,35.2,1.8814,5.1497,941
1,1,881,35.24,1.8397,5.114,941
1,1,882,35.28,1.799,5.079,941
1,1,883,35.32,1.7585,5.0518,941
1,1,884,35.36,1.7212,5.0335,941
1,1,885,35.4,1.6829,5.0007,941
1,1,886,35.44,1.6468,4.9538,941
1,1,887,35.48,1.611,4.9305,941
1,1,888,35.52,1.5873,4.8931,941
1,1,889,35.56,1.5636,4.8556,941
1,1,890,35.6,1.5448,4.8138,941
1,1,891,35.64,1.5259,4.7724,941
1,1,892,35.68,1.5146,4.7263,941
1,1,893,35.72,1.4981,4.691,941
1,1,894,35.76,1.4801,4.6513,941
1,1,895,35.8,1.4711,4.6031,941
1,1,896,35.84,1.4626,4.5591,941
1,1,897,35.88,1.4524,4.5191,941
1,1,898,35.92,1.4471,4.4727,941
1,1,899,35.96,1.4476,4.4245,941
1,1,900,36.0,1.4398,4.3777,941
1,1,901,36.04,1.4426,4.327,941
1,1,902,36.08,1.4334,4.2838,941
1,1,903,36.12,1.4265,4.2478,941
1,1,904,36.16,1.4198,4.202,941
1,1,905,36.2,1.4055,4.1627,941
1,1,906,36.24,1.4036,4.1272,941
1,1,907,36.28,1.3853,4.0795,941
1,1,908,36.32,1.3752,4.0353,941
1,1,909,36.36,1.3596,3.9987,941
1,1,910,36.4,1.35,3.947,941
1,1,911,36.44,1.3323,3.8993,941
1,1,912,36.48,1.3188,3.8587,941
1,1,913,36.52,1.3025,3.8038,941
1,1,914,36.56,1.2888,3.7591,941
1,1,915,36.6,1.2899,3.7034,941
1,1,916,36.64,1.2865,3.652,941
1,1,917,36.68,1.277,3.6166,941
1,1,918,36.72,1.2698,3.5594,941
1,1,919,36.76,1.2741,3.5143,941
1,1,920,36.8,1.2706,3.4645,941
1,1,921,36.84,1.2746,3.4209,941
1,1,922,36.88,1.2747,3.3683,941
1,1,923,36.92,1.2793,3.315,941
1,1,924,36.96,1.2834,3.2712,941
1,1,925,37.0,1.2905,3.219,941
1,1,926,37.04,1.3029,3.1688,941
1,1,927,37.08,1.3169,3.1169,941
1,1,928,37.12,1.3252,3.0648,941
1,1,929,37.16,1.3447,3.0095,941
1,1,930,37.2,1.3583,2.9648,941
1,1,931,37.24,1.3656,2.9149,941
1,1,932,37.28,1.3637,2.859,941
1,1,933,37.32,1.3766,2.8132,941
1,1,934,37.36,1.3685,2.7676,941
1,1,935,37.4,1.3717,2.7183,941
1,1,936,37.44,1.3678,2.67,941
1,1,937,37.48,1.3668,2.623,941
1,1,938,37.52,1.3652,2.5824,941
1,1,939,37.56,1.3711,2.5248,941
1,1,940,37.6,1.3655,2.4863,941
1,1,941,37.64,1.3581,2.4292,941
1,1,942,37.68,1.3441,2.3833,941
1,1,943,37.72,1.3521,2.324,941
1,1,944,37.76,1.3527,2.2765,941
1,1,945,37.8,1.3533,2.2236,941
1,1,946,37.84,1.3725,2.1792,941
1,1,947,37.88,1.3694,2.1395,941
1,1,948,37.92,1.3839,2.0957,941
1,1,949,37.96,1.3996,2.054,941
1,1,950,38.0,1.4216,1.9978,941
1,1,951,38.04,1.4268,1.9617,941
1,1,952,38.08,1.4418,1.9374,941
1,1,953,38.12,1.4554,1.8964,941
1,1,954,38.16,1.472,1.8504,941
1,1,955,38.2,1.4998,1.7992,941
